"cells","groupID.1","groupID.2","groupID.3","groupID.4","groupID.5","groupID.6","groupID.7","groupID.8","groupID.9","groupID.10","groupID.11","groupID.12","groupID.13","groupID.14","groupID.15","groupID.16","groupID.17","groupID.18","groupID.19","groupID.20","groupID.21","groupID.22","groupID.23","groupID.24","groupID.25","groupID.26","groupID.27","groupID.28","x","y","wq"
59,210168.593518063,229188.357691749,213240.87483335,157185.419486758,163312.059913815,193426.820656971,195689.059968417,189356.606161988,196945.536127394,229731.33402794,205171.602243668,201444.721997512,135214.565278967,137447.889166159,123555.829234353,118904.944043554,93212.7582390889,86282.2360499652,57351.0573241767,44722.766984847,41340.7505723833,33640.827697513,68172.2473619524,70903.8140944107,25570.994523285,22046.1528162497,165849.401077347,143936.073380523,798832.675195158,8222875.85892891,0.608111794602756
60,213384.120566331,231464.108728902,210025.347785083,153969.892438491,160096.532865548,190211.293608703,198904.587016685,186141.07911372,193730.009079126,226515.806979672,208387.129291936,198229.194949244,138430.092327235,140663.416214427,126771.35628262,122120.471091821,96428.2852873564,89497.7630982327,60566.5843724442,47938.2940331145,44556.2776206508,36738.6289873619,71387.7744102199,74119.3411426782,27491.5382289479,22046.1528162497,169064.928125615,147151.60042879,801953.627918476,8222875.85892891,0.7027833592805
61,216599.647614598,231464.108728902,206809.820736815,150754.365390224,156881.005817281,186995.766560436,202120.114064952,182925.552065453,190514.482030859,223300.279931405,211602.656340203,195013.667900977,141645.619375502,143878.943262694,129986.883330888,125335.998140089,99643.812335624,92713.2901465002,63782.1114207117,51153.8210813821,47771.8046689183,39954.1560356295,74603.3014584874,77334.8681909457,30118.4364851224,23211.5783656234,172280.455173882,150367.127477057,805074.580641794,8222875.85892891,0.643255662036187
62,219815.174662865,229140.188675679,203594.293688548,147538.838341956,153665.478769013,183780.239512168,205335.641113219,179710.025017186,187298.954982591,220084.752883138,214818.183388471,191798.140852709,144861.146423769,147094.470310961,133202.410379155,128551.525188356,102859.339383892,95928.8171947678,66997.6384689792,54369.3481296496,50987.3317171858,43169.683083897,77818.8285067549,80550.3952392132,33333.9635333899,24543.4932791933,175495.982222149,153582.654525325,808195.533365113,8222875.85892891,0.700220484945451
99,128679.052925355,147698.817099041,170488.256036768,225475.813045541,220819.011837335,205164.741271217,114199.519375709,213703.097057543,196263.686523331,160662.217668846,123682.06165096,190066.85869631,67145.7611459775,68672.7304826579,55957.9281350371,51307.0429442382,45355.2583934283,46244.8353322381,58478.3961283312,63183.4824534709,70251.9289478766,73639.8613777464,57437.569332468,50814.4188215254,80048.2664327732,96895.3023598573,86243.4726193356,74454.56014651,711445.99894224,8219735.11157944,0.619262359119077
100,130010.967838925,149030.732012611,171820.170950337,226807.72795911,222150.926750905,206496.656184787,115531.434289279,215035.011971113,197595.6014369,161994.132582416,125013.97656453,191398.77360988,68477.6760595474,70004.6453962278,57289.843048607,52638.9578578081,44023.3434798584,44912.9204186682,55262.8690800636,59967.9554052034,67036.4018996091,70424.3343294789,54222.0422842004,49305.9152703276,76832.7393845057,93679.7753115898,87575.3875329055,75786.4750600799,714566.951665559,8219735.11157944,0.636030820082905
101,131176.393388298,150196.157561984,172985.596499711,227973.153508484,223316.352300279,207662.081734161,116696.859838652,216200.437520487,198761.026986274,163159.55813179,126179.402113903,192564.199159254,69643.1016089211,71170.0709456015,58455.2685979807,53804.3834071817,42857.9179304848,43747.4948692945,52449.2829128295,57154.3692379693,64222.815732375,67610.7481622449,52114.810667478,48140.4897209539,74019.1532172717,90866.1891443557,88740.8130822792,76951.9006094536,717687.904388877,8219735.11157944,0.68306231149022
102,132508.308301868,151528.072475554,174317.511413281,229305.068422054,224648.267213849,208993.996647731,118028.774752222,217532.352434057,200092.941899844,164491.47304536,127511.317027473,193896.114072823,70975.016522491,72501.9858591714,59787.1835115506,55136.2983207516,41526.0030169149,42415.5799557247,49390.7235424535,53938.8421897018,61007.2886841075,64395.2211139774,50429.7184786522,46808.574807384,70803.6261690042,87650.6620960882,90072.7279958491,78283.8155230235,720808.857112196,8219735.11157944,0.729459491094661
103,135723.835350136,154743.599523822,177533.038461548,230614.508445406,227863.794262116,212209.523695998,121244.30180049,220747.879482324,203308.468948111,167707.000093627,130726.844075741,197111.641121091,72306.9314360609,73833.9007727413,61119.0984251205,56468.2132343215,40860.0455601299,41083.6650421548,46567.6156889146,50723.3151414342,57791.7616358399,61179.6940657098,49097.8035650823,45476.6598938141,67588.0991207367,84435.1350478206,92660.3843325507,79615.7304365934,723929.809835514,8219735.11157944,0.740487281562939
104,137762.104814217,156781.868987903,179571.30792563,227398.981397139,229902.063726198,214247.79316008,123282.571264571,222786.148946406,205346.738412193,169745.269557709,132765.113539822,199149.910585172,73638.8463496308,75165.8156863112,62451.0133386905,57800.1281478915,41526.0030169149,39751.7501285849,43430.5724795928,47507.7880931667,54576.2345875724,57964.1670174423,47765.8886515124,44144.7449802442,64372.5720724691,81219.6079995531,94463.202279795,80947.6453501633,727050.762558833,8219735.11157944,0.708927610846798
114,168240.649620117,187260.413793803,210049.852731529,196449.533557565,202576.173984622,232690.934727777,153761.116070471,228620.720232794,235497.800068694,200223.814363608,163243.658345722,229628.455391072,93286.6213810199,95519.9452682119,81627.8853364052,76977.0001456063,54345.6840600253,50240.5800729479,30451.6134100834,25505.4978934055,28571.2686015787,28427.4282788906,40606.8459910741,42396.6066561837,33423.1242328941,50270.1601599782,123921.457179401,102008.129482576,758260.289792017,8219735.11157944,0.756949859891285
115,171456.176668384,190475.94084207,213265.379779797,193234.006509297,199360.646936354,229475.407679509,156976.643118738,225405.193184527,232994.123149932,203439.341411876,166459.185393989,232843.982439339,96502.1484292874,98735.4723164794,84843.4123846727,80192.5271938738,55677.5989735952,51572.4949865178,31117.5708668684,24173.5829798356,27239.3536880088,26742.3360900649,41938.760904644,43728.5215697536,30207.5971846266,47054.6331117107,127136.984227668,105223.656530843,761381.242515336,8219735.11157944,0.738983311099588
116,174671.703716652,193691.467890338,216480.906828064,190018.47946103,196145.119888087,226259.880631242,160192.170167006,222189.666136259,229778.596101665,206654.868460143,169674.712442257,233852.894754389,99717.6754775549,101950.999364747,88058.9394329402,83408.0542421413,57715.8684376767,52904.4099000877,32449.4857804383,22841.6680662657,25907.4387744389,25410.421176495,43270.6758182139,45060.4364833235,26992.0701363591,43839.1060634431,130352.511275936,108439.183579111,764502.195238654,8219735.11157944,0.712873823882828
117,177887.230764919,196906.994938605,219696.433876332,186802.952412762,192929.592839819,223044.353582974,163407.697215273,218974.139087992,226563.069053398,209870.39550841,172890.239490524,231062.254923516,102933.202525822,105166.526413014,91274.4664812077,86623.5812904087,60931.3954859443,54236.3248136577,33781.4006940082,23507.6255230506,24575.523860869,24078.506262925,44602.5907317838,46392.3513968934,24365.1718801846,40623.5790151756,133568.038324203,111654.710627378,767623.147961973,8219735.11157944,0.668486260323884
118,180700.816932153,199720.581105839,222510.020043566,183989.366245528,190116.006672585,220230.76741574,166221.283382507,216160.552920758,223749.482886164,212683.981675644,175703.825657758,228248.668756282,105746.788693056,107980.112580249,94088.0526484418,89437.1674576428,63744.9816531783,56814.4594640545,34946.8262433818,24673.0510724243,23410.0983114954,22913.0807135514,45768.0162811575,47557.7769462671,22375.6660218807,37809.9928479415,136381.624491437,114468.296794612,770744.100685291,8219735.11157944,0.689060291446441
119,183916.343980421,202936.108154107,225725.547091833,180773.839197261,186900.479624318,217015.240367473,169436.810430775,212945.02587249,220533.955837896,215899.508723912,178919.352706026,225033.141708014,108962.315741324,111195.639628516,97303.5796967093,92652.6945059103,66960.5087014459,60029.9865123221,36278.7411569517,26004.9659859942,24742.0132250653,21581.1657999815,47099.9311947274,48889.691859837,20690.573833055,34594.465799674,139597.151539705,117683.82384288,773865.05340861,8219735.11157944,0.733005919026655
120,187131.871028688,206151.635202374,228941.074140101,177558.312148993,183684.95257605,213799.713319206,172652.337479042,209729.498824223,217318.428789629,219115.035772179,182134.879754293,221817.614659747,112177.842789591,114411.166676783,100519.106744977,95868.2215541778,70176.0357497133,63245.5135605896,37610.6560705217,27336.8808995641,26073.9281386352,21248.187071589,48431.8461082974,50398.1954110348,19358.6589194851,31378.9387514065,142812.678587972,120899.350891147,776986.006131928,8219735.11157944,0.704682555036797
121,190347.398076955,209367.162250642,229385.442171094,174342.785100726,180469.425527783,210584.186270938,175867.86452731,206513.971775955,214102.901741361,222330.562820447,185350.406802561,218602.087611479,115393.369837859,117626.693725051,103734.633793244,99083.7486024453,73391.5627979808,66461.0406088571,38942.5709840916,28668.795813134,27405.8430522051,22413.6126209627,49763.7610218673,52318.7391166978,18026.7440059152,28222.2745823483,146028.20563624,124114.877939415,780106.958855247,8219735.11157944,0.704401994998442
122,193160.984244189,212180.748417876,227584.654280084,171529.198933492,177655.839360549,207770.600103704,178681.450694544,203700.385608721,211289.315574127,225144.148987681,188163.992969795,215788.501444245,118206.956005093,120440.279892285,106548.219960478,101897.334769679,76205.1489652149,69274.6267760912,40343.4480503025,29834.2213625077,28571.2686015787,23579.0381703363,51164.6380880782,53896.2048205365,17027.8078207378,26056.1800864165,148841.791803474,126928.464106649,783227.911578565,8219735.11157944,0.723491227398752
123,196376.511292457,215396.275466143,224369.127231816,168313.671885225,174440.312312282,204555.073055437,181896.977742811,200484.858560454,208073.78852586,228359.676035948,191379.520018062,212572.974395978,121422.483053361,123655.806940553,109763.747008746,105112.861817947,79420.6760134824,72490.1538243587,43558.97509857,31401.5877929148,29903.1835151486,24910.9530839062,54380.1651363457,57111.7318688041,17194.297184934,23782.4591054978,152057.318851741,130143.991154916,786348.864301884,8219735.11157944,0.650275910297552
124,199592.038340724,218611.80251441,221153.600183549,165098.144836957,171224.785264014,201339.546007169,185112.504791078,197269.331512187,204858.261477593,231390.666025383,194595.047066329,209357.44734771,124638.010101628,126871.33398882,112979.274057013,108328.388866214,82636.2030617499,75705.6808726262,46774.5021468375,34146.2118075079,31235.0984287185,26242.8679974761,57595.6921846132,60327.2589170716,18526.2120985039,21744.1896414163,155272.845900008,133359.518203184,789469.817025202,8219735.11157944,0.680385331968706
125,202807.565388992,221827.329562678,217938.073135281,161882.61778869,168009.258215747,198124.018958902,188328.031839346,194053.804463919,201642.734429325,232224.372786429,197810.574114597,206141.920299443,127853.537149896,130086.861037088,116194.801105281,111543.915914482,85851.7301100174,78921.2079208936,49990.0291951051,37361.7388557754,34215.1739601489,27574.782911046,60811.2192328808,63542.7859653391,19858.1270120738,20412.2747278464,158488.372948276,136575.045251451,792590.769748521,8219735.11157944,0.744979943386522
126,205621.151556226,224640.915729912,215124.486968047,159069.031621456,165195.672048513,195310.432791668,191141.61800658,191240.218296685,198829.148262091,231130.445300008,200624.160281831,203328.334132209,130667.12331713,132900.447204322,119008.387272515,114357.502081716,88665.3162772514,81734.7940881277,52803.6153623391,40175.3250230095,36793.3086105457,29093.3857356755,63624.8054001149,66356.3721325732,21023.5525614475,19246.8491784727,161301.95911551,139388.631418685,795711.722471839,8219735.11157944,0.731916089234977
127,208836.678604493,227856.442778179,211908.95991978,155853.504573188,161980.145000245,192094.905743401,194357.145054847,188024.691248418,195613.621213824,228399.41911437,203839.687330098,200112.807083942,133882.650365397,136115.974252589,122223.914320783,117573.029129984,91880.843325519,84950.3211363952,56019.1424106067,43390.852071277,40008.8356588133,32191.1870255244,66840.3324483824,69571.8991808407,22944.0962671104,18830.6257679821,164517.486163777,142604.158466953,798832.675195158,8219735.11157944,0.664521813674125
128,212052.20565276,230132.193815332,208693.432871513,152637.977524921,158764.617951978,188879.378695133,197572.672103115,184809.16420015,192398.094165556,225183.892066102,207055.214378366,196897.280035674,137098.177413665,139331.501300857,125439.44136905,120788.556178251,95096.3703737865,88165.8481846628,59234.6694588742,46606.3791195445,43224.3627070808,35406.7140737919,70055.8594966499,72787.4262291082,25570.9945232849,18830.6257679821,167733.013212045,145819.68551522,801953.627918476,8219735.11157944,0.692631356586645
129,215267.732701028,230132.193815332,205477.905823245,149422.450476653,155549.09090371,185663.851646866,200788.199151382,181593.637151883,189182.567117289,221968.365017835,210270.741426633,193681.752987407,140313.704461932,142547.028349124,128654.968417318,124004.083226519,98311.8974220541,91381.3752329303,62450.1965071417,49821.9061678121,46439.8897553483,38622.2411220595,73271.3865449174,76002.9532773757,28786.5215715524,19996.0513173558,170948.540260312,149035.212563488,805074.580641794,8219735.11157944,0.718359587151248
130,218483.259749295,227808.273762109,202262.378774978,146206.923428386,152333.563855443,182448.324598598,204003.726199649,178378.110103615,185967.040069021,218752.837969568,213486.2684749,190466.225939139,143529.2315102,145762.555397391,131870.495465585,127219.610274786,101527.424470322,94596.9022811979,65665.7235554093,53037.4332160796,49655.4168036159,41837.768170327,76486.9135931849,79218.4803256432,32002.0486198199,21327.9662309257,174164.067308579,152250.739611755,808195.533365113,8219735.11157944,0.737590097083954
131,221296.845916529,224994.687594875,199448.792607744,143393.337261152,149519.977688209,179634.738431364,206817.312366883,175564.523936381,183153.453901787,215939.251802334,216299.854642134,187652.639771905,146342.817677434,148576.141564625,134684.081632819,130033.19644202,104341.010637556,97410.4884484319,68479.3097226433,55851.0193833137,52469.0029708499,44651.3543375611,79300.499760419,82032.0664928773,34815.634787054,22493.3917802994,176977.653475813,155064.325778989,811316.486088431,8219735.11157944,0.708741131622022
132,224512.372964797,221779.160546608,196233.265559476,140177.810212885,146304.450639942,176419.211383097,210032.839415151,172348.996888114,179937.92685352,212723.724754066,219515.381690402,184437.112723638,149558.344725701,151791.668612893,137899.608681087,133248.723490288,107556.537685823,100626.015496699,71694.8367709109,59066.5464315812,55684.5300191175,47866.8813858286,82516.0268086865,85247.5935411448,38031.1618353215,24413.9354859623,180193.180524081,158279.852827256,814437.43881175,8219735.11157944,0.749358301115113
133,227727.900013064,218563.633498341,193017.738511209,136962.283164617,143088.923591674,173203.684334829,213248.366463418,169133.469839847,176722.399805253,209508.197705799,222730.908738669,181221.585675371,152773.871773968,155007.19566116,141115.135729354,136464.250538555,110772.064734091,103841.542544967,74910.3638191784,62282.0734798488,58900.057067385,51082.4084340962,85731.553856954,88463.1205894124,41246.6888835891,26805.3822252996,183408.707572348,161495.379875524,817558.391535068,8219735.11157944,0.783588468362687
134,230943.427061332,215819.009483748,190273.114496616,134217.659150024,140344.299577081,170459.060320236,216463.893511686,166388.845825254,173977.77579066,206763.573691206,225946.435786937,178476.961660777,155989.398822236,158222.722709428,144330.662777621,139679.777586823,113987.591782358,107057.069593235,78125.8908674459,65497.6005281163,62115.5841156526,54297.9354823637,88947.0809052215,91678.6476376799,44462.2159318566,30020.9092735671,186624.234620616,164710.906923791,820679.344258387,8219735.11157944,0.749112992897231
135,230595.745365074,214653.583934374,189107.688947242,133052.233600651,139178.874027708,169293.634770863,219277.47967892,165223.42027588,172812.350241286,205598.148141832,228760.021954171,177311.536111404,158802.98498947,161036.308876662,147144.248944855,142493.363754057,116801.177949592,109870.655760469,80939.4770346799,68311.1866953504,64929.1702828867,57111.5216495978,91760.6670724556,94492.233804914,47275.8020990907,32834.4954408011,189437.82078785,167524.493091025,823800.296981705,8219735.11157944,0.789319265959859
136,229929.787908289,213987.626477589,188441.731490457,132386.276143866,138512.916570923,168627.677314078,222493.006727187,164557.462819095,172146.392784501,204932.190685047,231975.549002438,176645.578654619,162018.512037737,164251.835924929,150359.775993123,145708.890802324,120016.70499786,113086.182808736,84155.0040829475,71526.7137436179,68144.6973311542,60327.0486978653,94976.1941207232,97707.7608531815,50491.3291473582,36050.0224890687,192653.347836117,170740.020139293,826921.249705024,8219735.11157944,0.758175809138616
165,122799.696049947,141819.460223634,164608.89916136,219596.456170133,214939.654961928,199285.38439581,108320.162500301,207823.740182136,190384.329647923,154782.860793439,117802.704775553,184187.501820903,61266.4042705701,62793.3736072505,50078.5712596297,45427.6860688308,44803.5611723006,45693.1381111103,63577.5353112962,68282.621636436,75351.0681308416,78739.0005607115,62536.708515433,53617.9057153278,85147.4056157383,101994.441542823,80364.1157439282,68575.2032711027,705204.093495603,8216594.36422997,0.656023637150732
166,124131.610963517,143151.375137204,165940.81407493,220928.371083703,216271.569875498,200617.29930938,109652.077413871,209155.655095706,191716.244561493,156114.775707009,119134.619689122,185519.416734473,62598.31918414,64125.2885208204,51410.4861731996,46759.6009824007,43471.6462587307,44361.2231975404,60362.0082630287,65067.0945881685,72135.5410825741,75523.473512444,59321.1814671655,50578.9673046882,81931.8785674708,98778.914494555,81696.0306574981,69907.1181846726,708325.046218922,8216594.36422997,0.640386618901885
167,125463.525877087,144483.290050773,167272.7289885,222260.285997273,217603.484789068,201949.21422295,110983.992327441,210487.570009276,193048.159475063,157446.690620579,120466.534602692,186851.331648043,63930.2340977099,65457.2034343904,52742.4010867695,48091.5158959706,42139.7313451607,43029.3082839705,57146.4812147612,61851.5675399009,68920.0140343066,72307.9464641765,56105.654418898,48187.5205653509,78716.3515192033,95563.3874462874,83027.945571068,71239.0330982425,711445.99894224,8216594.36422997,0.68050668588749
168,126795.440790657,145815.204964343,168604.64390207,223592.200910843,218935.399702638,203281.12913652,112315.907241011,211819.484922846,194380.074388633,158778.605534149,121798.449516262,188183.246561612,65262.1490112798,66789.1183479603,54074.3160003394,49423.4308095405,40807.8164315909,41697.3933704006,53930.9541664936,58636.0404916334,65704.4869860391,69092.419415909,52890.1273706304,46266.9768596879,75500.8244709358,92347.8603980199,84359.8604846379,72570.9480118124,714566.951665559,8216594.36422997,0.685368084733331
169,127960.866340031,146980.630513717,169770.069451443,224757.626460216,220100.825252011,204446.554685893,113481.332790385,212984.910472219,195545.499938006,159944.031083522,122963.875065636,189348.672110986,66427.5745606535,67954.5438973339,55239.7415497131,50588.8563589141,39642.3908822172,40531.9678210269,51117.3679992595,55822.4543243993,62890.900818805,66278.8332486749,50076.5412033964,44924.9626726863,72687.2383037017,89534.2742307858,85525.2860340116,73736.373561186,717687.904388877,8216594.36422997,0.688654417899521
170,131176.393388298,150196.157561984,172985.596499711,227973.153508484,223316.352300279,207662.081734161,116696.859838652,216200.437520487,198761.026986274,163159.55813179,126179.402113903,192564.199159253,67759.4894742234,69286.4588109038,56571.656463283,51920.771272484,38310.4759686473,39200.0529074571,47901.840950992,52606.9272761318,59675.3737705375,63063.3062004074,47567.3687056404,43593.0477591164,69471.7112554342,86318.7471825182,88112.9423707132,75068.288474756,720808.857112196,8216594.36422997,0.677294348277735
171,133214.66285238,152234.427026066,175023.865963792,229282.593531836,225354.62176436,209700.351198242,118735.129302734,218238.706984568,200799.296450355,165197.827595871,128217.671577985,194602.468623335,69091.4043877933,70618.3737244738,57903.5713768529,53252.686186054,37644.5185118623,37868.1379938872,44843.2815806159,49391.4002278642,56459.84672227,59847.7791521398,45882.2765168147,42261.1328455465,66256.1842071667,83103.2201342507,89915.7603179575,76400.2033883259,723929.809835514,8216594.36422997,0.740342635402956
172,135959.286866973,154979.051040659,177768.489978385,226067.066483569,228099.245778953,212444.975212835,121479.753317327,220983.330999161,203543.920464948,167942.451610464,130962.295592578,197347.092637928,70423.3193013632,71950.2886380437,59235.4862904229,54584.6010996239,38310.4759686473,36536.2230803173,42020.1737270771,46175.8731795967,53244.3196740024,56632.2521038723,44550.3616032448,40929.2179319766,63040.6571588992,79887.6930859832,92189.4812988762,77732.1183018958,727050.762558833,8216594.36422997,0.690447675224186
173,138772.873034207,157792.637207893,180582.076145619,223253.480316335,229380.120743391,215258.561380069,124293.339484561,223796.917166395,206357.506632182,170756.037777698,133775.881759812,200160.678805162,71588.7448507369,73115.7141874173,60400.9118397966,55750.0266489976,39475.901518021,35370.7975309436,39206.587559843,43362.2870123626,50430.7335067683,53818.6659366382,43384.9360538711,39763.7923826029,60227.0709916651,77074.1069187491,94453.6805934901,78897.5438512694,730171.715282151,8216594.36422997,0.664622915661578
174,141988.400082474,161008.16425616,183797.603193887,220037.953268067,226164.593695124,218474.088428336,127508.866532828,227012.444214662,209573.03368045,173971.564825966,136991.408808079,203376.205853429,72920.6597643068,74447.6291009873,61732.8267533665,57081.9415625675,40807.8164315909,36702.7124445135,37089.8342568158,40146.7599640951,47215.2064585008,50603.1388883707,42053.0211403012,38431.877469033,57011.5439433975,73858.5798704816,97669.2076417576,80229.4587648393,733292.66800547,8216594.36422997,0.731488521765962
175,145203.927130742,164223.691304428,187013.130242154,216822.4262198,222949.066646857,221689.615476604,130724.393581096,230227.97126293,212788.560728717,177187.091874233,140206.935856347,206591.732901697,74252.5746778767,75779.5440145571,63064.7416669364,58413.8564761374,42139.7313451607,38034.6273580834,35130.04863168,36931.2329158276,43999.6794102333,47387.6118401031,40721.1062267313,37099.9625554631,53796.01689513,70643.052822214,100884.734690025,81561.3736784093,736413.620728788,8216594.36422997,0.748038246407575
179,157664.094442778,176683.858616464,199473.297554191,204362.258907763,210488.89933482,234149.78278864,143184.560893132,236533.445582993,225248.728040753,189647.259186269,152667.103168383,219051.900213733,82710.0662036809,84943.3900908729,71051.3301590662,66400.4449682673,47300.9016352441,43195.7976481668,29733.4268247594,26119.2262216513,31539.5120981966,34927.4445280665,35892.9146650404,35351.8242314026,41335.8495830933,58182.8855101774,113344.902002062,91431.5743052366,748897.431622062,8216594.36422997,0.783800625432031
180,160879.621491045,179899.385664732,202688.824602458,201146.731859496,207273.372286553,236558.557141784,146400.0879414,233317.918534725,228464.255089021,192862.786234537,155882.630216651,222267.427262001,85925.5932519484,88158.9171391404,74266.8572073337,69615.9720165347,48632.8165488141,44527.7125617367,28401.5119111895,24787.3113080814,28323.9850499291,31711.9174797989,36891.8508502178,36683.7391449725,38120.3225348257,54967.3584619099,116560.429050329,94647.1013535041,752018.38434538,8216594.36422997,0.712709205343565
181,164095.148539313,183114.912712999,205904.351650725,197931.204811229,204057.845238285,234172.605981441,149615.614989667,230102.391486458,231679.782137288,196078.313282804,159098.157264918,225482.954310268,89141.1203002159,91374.4441874079,77482.3842556012,72831.4990648022,49964.731462384,45859.6274753066,27180.5899070837,23455.3963945115,26521.1671026848,28496.3904315314,36225.8933934329,38015.6540585424,34904.7954865582,51751.8314136423,119775.956098597,97862.6284017716,755139.337068699,8216594.36422997,0.747216376093653
182,166908.734706547,185928.498880233,208717.937817959,195117.618643995,201244.259071051,231359.019814207,152429.201156901,227288.805319224,234165.885155124,198891.899450038,161911.743432152,228296.540477502,91954.7064674499,94188.030354642,80295.9704228352,75645.0852320363,51130.1570117577,47025.0530246803,27236.0863618158,22289.9708451379,25355.7415533111,25682.8042642974,37391.3189428065,39181.0796079161,32091.2093193241,48938.2452464082,122589.542265831,100676.214569006,758260.289792017,8216594.36422997,0.768903873224051
183,170124.261754814,189144.0259285,211933.464866227,191902.091595727,198028.732022784,228143.492765939,155644.728205168,224073.278270957,231662.208236362,202107.426498306,165127.270480419,231512.067525769,95170.2335157174,97403.5574029095,83511.4974711027,78860.6122803038,53168.4264758392,48356.9679382502,27902.0438186008,20958.055931568,24023.8266397412,23879.9863170531,38723.2338563764,40512.994521486,28875.6822710566,45722.7181981407,125805.069314098,103891.741617273,761381.242515336,8216594.36422997,0.7870915533824
184,173339.788803082,192359.552976768,215148.991914494,188686.56454746,194813.204974517,224927.965717672,158860.255253436,220857.751222689,228446.681188095,205322.953546573,168342.797528687,232520.979840819,98385.7605639849,100619.084451177,86727.0245193702,82076.1393285713,56383.9535241067,49688.8828518201,29233.9587321707,19626.1410179981,22691.9117261713,22194.8941282274,40055.1487699463,41844.9094350559,25660.1552227891,42507.1911498731,129020.596362366,107107.268665541,764502.195238654,8216594.36422997,0.751186412342163
185,176555.315851349,195575.080025035,218364.518962762,185471.037499192,191597.677926249,221712.438669404,162075.782301703,217642.224174422,225231.154139828,208538.48059484,171558.324576954,229730.340009946,101601.287612252,103834.611499444,89942.5515676377,85291.6663768388,59599.4805723743,52668.9583832505,30565.8736457406,20292.098474783,21359.9968126014,20862.9792146575,41387.0636835162,43176.8243486258,22444.6281745216,39291.6641016056,132236.123410633,110322.795713808,767623.147961973,8216594.36422997,0.680463759244942
186,179368.902018583,198388.666192269,221178.105129996,182657.451331958,188784.091759015,218898.85250217,164889.368468937,214828.638007188,222417.567972594,211352.066762074,174371.910744188,226916.753842712,104414.873779487,106648.197666679,92756.1377348718,88105.2525440728,62413.0667396083,55482.5445504845,31731.2991951142,21457.5240241567,20194.5712632278,19697.5536652838,42552.4892328899,44342.2498979995,20101.9450409619,36478.0779343715,135049.709577867,113136.381881042,770744.100685291,8216594.36422997,0.693275957535776
187,182584.42906685,201604.193240537,224393.632178263,179441.924283691,185568.564710748,215683.325453903,168104.895517205,211613.11095892,219202.040924326,214567.593810342,177587.437792456,223701.226794444,107630.400827754,109863.724714946,95971.6647831393,91320.7795923403,65628.5937878759,58698.0715987521,33063.2141086841,22789.4389377266,21526.4861767977,18365.6387517139,43884.4041464598,45850.7534491973,17828.2240600432,33262.550886104,138265.236626135,116351.90892931,773865.05340861,8216594.36422997,0.70260716359214
188,185799.956115118,204819.720288804,227609.159226531,176226.397235423,182353.03766248,212467.798405636,171320.422565472,208397.583910653,215986.513876059,217783.120858609,180802.964840723,220485.699746177,110845.927876022,113079.251763214,99187.1918314068,94536.3066406078,68844.1208361434,61913.5986470196,34395.1290222541,24121.3538512965,22858.4010903676,18032.6600233214,45216.3190600298,47771.2971548602,16143.1318712175,30047.0238378365,141480.763674402,119567.435977577,776986.006131928,8216594.36422997,0.765353545827895
189,189015.483163385,208035.247337072,228053.527257524,173010.870187156,179137.510614213,209252.271357368,174535.94961374,205182.056862385,212770.986827791,220998.647906877,184018.491888991,217270.172697909,114061.454924289,116294.778811481,102402.718879674,97751.8336888753,72059.6478844109,65129.1256952871,36197.9469694984,25453.2687648664,24190.3160039375,19198.0855726951,47019.1370072741,49750.7037397325,14811.2169576476,26831.496789569,144696.29072267,122782.963025845,780106.958855247,8216594.36422997,0.731526020758609
190,191829.069330619,210848.833504306,226252.739366514,170197.284019922,176323.924446979,206438.685190134,177349.535780974,202368.470695151,209957.400660557,223812.234074111,186832.078056225,214456.586530675,116875.041091523,119108.364978715,105216.305046908,100565.419856109,74873.2340516449,67942.7118625212,39011.5331367325,26854.1458310773,25355.7415533111,20363.5111220687,49832.7231745082,52564.2899069666,13812.2807724702,24017.9106223349,147509.876889904,125596.549193079,783227.911578565,8216594.36422997,0.798804027605738
191,195044.596378887,214064.360552573,223037.212318246,166981.756971655,173108.397398712,203223.158141867,180565.062829241,199152.943646884,206741.87361229,227027.761122378,190047.605104492,211241.059482408,120090.568139791,122323.892026983,108431.832095176,103780.946904377,78088.7610999124,71158.2389107887,42227.060185,29598.7698456704,26687.656466881,21695.4260356386,53048.2502227757,55779.8169552341,13978.7701366664,21508.738124579,150725.403938171,128812.076241347,786348.864301884,8216594.36422997,0.72383972280534
192,198260.123427154,217279.88760084,219821.685269979,163766.229923387,169892.870350444,200007.631093599,183780.589877508,195937.416598617,203526.346564022,230058.751111813,193263.132152759,208025.53243414,123306.095188058,125539.41907525,111647.359143443,106996.473952645,81304.28814818,74373.7659590562,45442.5872332675,32814.2968939379,29667.7319983114,23027.3409492086,56263.7772710433,58995.3440035016,15310.6850502363,19235.0171436603,153940.930986438,132027.603289614,789469.817025202,8216594.36422997,0.727027323174508
193,201475.650475422,220495.414649108,216606.158221711,160550.70287512,166677.343302177,196792.104045332,186996.116925776,192721.889550349,200310.819515755,230892.457872859,196478.659201027,204810.005385873,126521.622236326,128754.946123518,114862.886191711,110212.001000912,84519.8151964474,77589.2930073237,48658.114281535,36029.8239422054,32647.8075297416,24830.1588964529,59479.3043193108,62210.8710517692,16642.5999638062,17196.7476795788,157156.458034706,135243.130337881,792590.769748521,8216594.36422997,0.734732330870883
